PULocationID,PU_Borough,PU_Zone,hora_dia,total_viajes
210,Brooklyn,Sheepshead Bay,10,37
210,Brooklyn,Sheepshead Bay,11,40
210,Brooklyn,Sheepshead Bay,12,32
210,Brooklyn,Sheepshead Bay,13,19
210,Brooklyn,Sheepshead Bay,14,24
210,Brooklyn,Sheepshead Bay,15,15
210,Brooklyn,Sheepshead Bay,16,13
210,Brooklyn,Sheepshead Bay,17,9
210,Brooklyn,Sheepshead Bay,18,11
210,Brooklyn,Sheepshead Bay,19,5
210,Brooklyn,Sheepshead Bay,20,6
210,Brooklyn,Sheepshead Bay,21,5
210,Brooklyn,Sheepshead Bay,22,19
210,Brooklyn,Sheepshead Bay,23,10
211,Manhattan,SoHo,0,1267
211,Manhattan,SoHo,1,1118
211,Manhattan,SoHo,2,749
211,Manhattan,SoHo,3,338
211,Manhattan,SoHo,4,160
211,Manhattan,SoHo,5,70
211,Manhattan,SoHo,6,83
211,Manhattan,SoHo,7,227
211,Manhattan,SoHo,8,454
211,Manhattan,SoHo,9,398
211,Manhattan,SoHo,10,546
211,Manhattan,SoHo,11,747
211,Manhattan,SoHo,12,931
211,Manhattan,SoHo,13,1220
211,Manhattan,SoHo,14,1559
211,Manhattan,SoHo,15,1830
211,Manhattan,SoHo,16,1870
211,Manhattan,SoHo,17,2140
211,Manhattan,SoHo,18,2484
211,Manhattan,SoHo,19,1838
211,Manhattan,SoHo,20,1468
211,Manhattan,SoHo,21,1692
211,Manhattan,SoHo,22,1799
211,Manhattan,SoHo,23,1436
212,Bronx,Soundview/Bruckner,0,6
212,Bronx,Soundview/Bruckner,1,5
212,Bronx,Soundview/Bruckner,2,2
212,Bronx,Soundview/Bruckner,3,2
212,Bronx,Soundview/Bruckner,4,5
212,Bronx,Soundview/Bruckner,5,9
212,Bronx,Soundview/Bruckner,6,45
212,Bronx,Soundview/Bruckner,7,50
212,Bronx,Soundview/Bruckner,8,65
212,Bronx,Soundview/Bruckner,9,37
212,Bronx,Soundview/Bruckner,10,17
212,Bronx,Soundview/Bruckner,11,12
212,Bronx,Soundview/Bruckner,12,8
212,Bronx,Soundview/Bruckner,13,18
212,Bronx,Soundview/Bruckner,14,16
212,Bronx,Soundview/Bruckner,15,6
212,Bronx,Soundview/Bruckner,16,10
212,Bronx,Soundview/Bruckner,17,9
212,Bronx,Soundview/Bruckner,18,3
212,Bronx,Soundview/Bruckner,19,1
212,Bronx,Soundview/Bruckner,20,4
212,Bronx,Soundview/Bruckner,21,4
212,Bronx,Soundview/Bruckner,22,10
212,Bronx,Soundview/Bruckner,23,9
213,Bronx,Soundview/Castle Hill,0,10
213,Bronx,Soundview/Castle Hill,1,3
213,Bronx,Soundview/Castle Hill,2,4
213,Bronx,Soundview/Castle Hill,3,4
213,Bronx,Soundview/Castle Hill,4,16
213,Bronx,Soundview/Castle Hill,5,51
213,Bronx,Soundview/Castle Hill,6,73
213,Bronx,Soundview/Castle Hill,7,79
213,Bronx,Soundview/Castle Hill,8,69
213,Bronx,Soundview/Castle Hill,9,52
213,Bronx,Soundview/Castle Hill,10,25
213,Bronx,Soundview/Castle Hill,11,27
213,Bronx,Soundview/Castle Hill,12,21
213,Bronx,Soundview/Castle Hill,13,25
213,Bronx,Soundview/Castle Hill,14,27
213,Bronx,Soundview/Castle Hill,15,22
213,Bronx,Soundview/Castle Hill,16,3
213,Bronx,Soundview/Castle Hill,17,21
213,Bronx,Soundview/Castle Hill,18,13
213,Bronx,Soundview/Castle Hill,19,7
213,Bronx,Soundview/Castle Hill,20,5
213,Bronx,Soundview/Castle Hill,21,8
213,Bronx,Soundview/Castle Hill,22,13
213,Bronx,Soundview/Castle Hill,23,16
214,Staten Island,South Beach/Dongan Hills,0,1
214,Staten Island,South Beach/Dongan Hills,2,2
214,Staten Island,South Beach/Dongan Hills,3,1
214,Staten Island,South Beach/Dongan Hills,7,3
214,Staten Island,South Beach/Dongan Hills,8,3
214,Staten Island,South Beach/Dongan Hills,13,2
214,Staten Island,South Beach/Dongan Hills,14,1
214,Staten Island,South Beach/Dongan Hills,18,1
214,Staten Island,South Beach/Dongan Hills,19,1
214,Staten Island,South Beach/Dongan Hills,20,2
214,Staten Island,South Beach/Dongan Hills,21,1
214,Staten Island,South Beach/Dongan Hills,22,1
214,Staten Island,South Beach/Dongan Hills,23,1
215,Queens,South Jamaica,0,27
215,Queens,South Jamaica,1,14
215,Queens,South Jamaica,2,8
215,Queens,South Jamaica,3,7
215,Queens,South Jamaica,4,10
215,Queens,South Jamaica,5,22
215,Queens,South Jamaica,6,79
215,Queens,South Jamaica,7,112
215,Queens,South Jamaica,8,60
215,Queens,South Jamaica,9,48
215,Queens,South Jamaica,10,29
215,Queens,South Jamaica,11,26
215,Queens,South Jamaica,12,39
215,Queens,South Jamaica,13,39
215,Queens,South Jamaica,14,47
215,Queens,South Jamaica,15,37
215,Queens,South Jamaica,16,37
215,Queens,South Jamaica,17,19
215,Queens,South Jamaica,18,21
215,Queens,South Jamaica,19,18
215,Queens,South Jamaica,20,18
215,Queens,South Jamaica,21,20
215,Queens,South Jamaica,22,32
215,Queens,South Jamaica,23,52
216,Queens,South Ozone Park,0,62
216,Queens,South Ozone Park,1,41
216,Queens,South Ozone Park,2,25
216,Queens,South Ozone Park,3,25
216,Queens,South Ozone Park,4,32
216,Queens,South Ozone Park,5,44
216,Queens,South Ozone Park,6,93
216,Queens,South Ozone Park,7,180
216,Queens,South Ozone Park,8,170
216,Queens,South Ozone Park,9,69
216,Queens,South Ozone Park,10,49
216,Queens,South Ozone Park,11,47
216,Queens,South Ozone Park,12,65
216,Queens,South Ozone Park,13,90
216,Queens,South Ozone Park,14,86
216,Queens,South Ozone Park,15,51
216,Queens,South Ozone Park,16,63
216,Queens,South Ozone Park,17,55
216,Queens,South Ozone Park,18,57
216,Queens,South Ozone Park,19,44
216,Queens,South Ozone Park,20,38
216,Queens,South Ozone Park,21,64
216,Queens,South Ozone Park,22,69
216,Queens,South Ozone Park,23,91
217,Brooklyn,South Williamsburg,0,14
217,Brooklyn,South Williamsburg,1,7
217,Brooklyn,South Williamsburg,2,5
217,Brooklyn,South Williamsburg,3,6
217,Brooklyn,South Williamsburg,4,4
217,Brooklyn,South Williamsburg,5,4
217,Brooklyn,South Williamsburg,6,12
217,Brooklyn,South Williamsburg,7,13
217,Brooklyn,South Williamsburg,8,20
217,Brooklyn,South Williamsburg,9,19
217,Brooklyn,South Williamsburg,10,14
217,Brooklyn,South Williamsburg,11,10
217,Brooklyn,South Williamsburg,12,10
217,Brooklyn,South Williamsburg,13,20
217,Brooklyn,South Williamsburg,14,22
217,Brooklyn,South Williamsburg,15,21
217,Brooklyn,South Williamsburg,16,16
217,Brooklyn,South Williamsburg,17,13
217,Brooklyn,South Williamsburg,18,24
217,Brooklyn,South Williamsburg,19,17
217,Brooklyn,South Williamsburg,20,8
217,Brooklyn,South Williamsburg,21,8
217,Brooklyn,South Williamsburg,22,14
217,Brooklyn,South Williamsburg,23,10
218,Queens,Springfield Gardens North,0,8
218,Queens,Springfield Gardens North,1,3
218,Queens,Springfield Gardens North,2,2
218,Queens,Springfield Gardens North,3,4
218,Queens,Springfield Gardens North,4,16
218,Queens,Springfield Gardens North,5,38
218,Queens,Springfield Gardens North,6,50
218,Queens,Springfield Gardens North,7,58
218,Queens,Springfield Gardens North,8,50
218,Queens,Springfield Gardens North,9,29
218,Queens,Springfield Gardens North,10,29
218,Queens,Springfield Gardens North,11,15
218,Queens,Springfield Gardens North,12,22
218,Queens,Springfield Gardens North,13,16
218,Queens,Springfield Gardens North,14,14
218,Queens,Springfield Gardens North,15,23
218,Queens,Springfield Gardens North,16,16
218,Queens,Springfield Gardens North,17,15
218,Queens,Springfield Gardens North,18,13
218,Queens,Springfield Gardens North,19,5
218,Queens,Springfield Gardens North,20,4
218,Queens,Springfield Gardens North,21,9
218,Queens,Springfield Gardens North,22,16
218,Queens,Springfield Gardens North,23,16
219,Queens,Springfield Gardens South,0,29
219,Queens,Springfield Gardens South,1,12
219,Queens,Springfield Gardens South,2,6
219,Queens,Springfield Gardens South,3,11
219,Queens,Springfield Gardens South,4,15
219,Queens,Springfield Gardens South,5,33
219,Queens,Springfield Gardens South,6,34
219,Queens,Springfield Gardens South,7,56
219,Queens,Springfield Gardens South,8,33
219,Queens,Springfield Gardens South,9,13
219,Queens,Springfield Gardens South,10,23
219,Queens,Springfield Gardens South,11,21
219,Queens,Springfield Gardens South,12,17
219,Queens,Springfield Gardens South,13,20
219,Queens,Springfield Gardens South,14,25
219,Queens,Springfield Gardens South,15,33
219,Queens,Springfield Gardens South,16,30
219,Queens,Springfield Gardens South,17,28
219,Queens,Springfield Gardens South,18,29
219,Queens,Springfield Gardens South,19,25
219,Queens,Springfield Gardens South,20,21
219,Queens,Springfield Gardens South,21,41
219,Queens,Springfield Gardens South,22,29
219,Queens,Springfield Gardens South,23,35
220,Bronx,Spuyten Duyvil/Kingsbridge,0,8
220,Bronx,Spuyten Duyvil/Kingsbridge,1,2
220,Bronx,Spuyten Duyvil/Kingsbridge,2,2
220,Bronx,Spuyten Duyvil/Kingsbridge,3,1
220,Bronx,Spuyten Duyvil/Kingsbridge,4,2
220,Bronx,Spuyten Duyvil/Kingsbridge,5,5
220,Bronx,Spuyten Duyvil/Kingsbridge,6,9
220,Bronx,Spuyten Duyvil/Kingsbridge,7,21
220,Bronx,Spuyten Duyvil/Kingsbridge,8,8
220,Bronx,Spuyten Duyvil/Kingsbridge,9,15
220,Bronx,Spuyten Duyvil/Kingsbridge,10,8
220,Bronx,Spuyten Duyvil/Kingsbridge,11,12
220,Bronx,Spuyten Duyvil/Kingsbridge,12,15
220,Bronx,Spuyten Duyvil/Kingsbridge,13,18
220,Bronx,Spuyten Duyvil/Kingsbridge,14,11
220,Bronx,Spuyten Duyvil/Kingsbridge,15,15
220,Bronx,Spuyten Duyvil/Kingsbridge,16,9
220,Bronx,Spuyten Duyvil/Kingsbridge,17,12
220,Bronx,Spuyten Duyvil/Kingsbridge,18,9
220,Bronx,Spuyten Duyvil/Kingsbridge,19,7
220,Bronx,Spuyten Duyvil/Kingsbridge,20,11
220,Bronx,Spuyten Duyvil/Kingsbridge,21,14
220,Bronx,Spuyten Duyvil/Kingsbridge,22,15
220,Bronx,Spuyten Duyvil/Kingsbridge,23,8
221,Staten Island,Stapleton,3,1
221,Staten Island,Stapleton,6,2
221,Staten Island,Stapleton,7,12
221,Staten Island,Stapleton,8,3
221,Staten Island,Stapleton,11,1
221,Staten Island,Stapleton,12,1
221,Staten Island,Stapleton,14,1
221,Staten Island,Stapleton,21,1
221,Staten Island,Stapleton,22,2
221,Staten Island,Stapleton,23,1
222,Brooklyn,Starrett City,0,6
222,Brooklyn,Starrett City,1,1
222,Brooklyn,Starrett City,2,1
222,Brooklyn,Starrett City,4,10
222,Brooklyn,Starrett City,5,15
222,Brooklyn,Starrett City,6,18
222,Brooklyn,Starrett City,7,33
222,Brooklyn,Starrett City,8,66
222,Brooklyn,Starrett City,9,58
222,Brooklyn,Starrett City,10,55
222,Brooklyn,Starrett City,11,38
222,Brooklyn,Starrett City,12,48
222,Brooklyn,Starrett City,13,41
222,Brooklyn,Starrett City,14,21
222,Brooklyn,Starrett City,15,14
222,Brooklyn,Starrett City,16,15
222,Brooklyn,Starrett City,17,17
222,Brooklyn,Starrett City,18,10
222,Brooklyn,Starrett City,19,3
222,Brooklyn,Starrett City,20,5
222,Brooklyn,Starrett City,21,10
222,Brooklyn,Starrett City,22,6
222,Brooklyn,Starrett City,23,12
223,Queens,Steinway,0,31
223,Queens,Steinway,1,29
223,Queens,Steinway,2,12
223,Queens,Steinway,3,14
223,Queens,Steinway,4,23
223,Queens,Steinway,5,8
223,Queens,Steinway,6,23
223,Queens,Steinway,7,49
223,Queens,Steinway,8,62
223,Queens,Steinway,9,35
223,Queens,Steinway,10,26
223,Queens,Steinway,11,47
223,Queens,Steinway,12,33
223,Queens,Steinway,13,28
223,Queens,Steinway,14,36
223,Queens,Steinway,15,48
223,Queens,Steinway,16,40
223,Queens,Steinway,17,37
223,Queens,Steinway,18,29
223,Queens,Steinway,19,37
223,Queens,Steinway,20,38
223,Queens,Steinway,21,52
223,Queens,Steinway,22,40
223,Queens,Steinway,23,51
224,Manhattan,Stuy Town/Peter Cooper Village,0,127
224,Manhattan,Stuy Town/Peter Cooper Village,1,134
224,Manhattan,Stuy Town/Peter Cooper Village,2,102
224,Manhattan,Stuy Town/Peter Cooper Village,3,57
224,Manhattan,Stuy Town/Peter Cooper Village,4,40
224,Manhattan,Stuy Town/Peter Cooper Village,5,75
224,Manhattan,Stuy Town/Peter Cooper Village,6,170
224,Manhattan,Stuy Town/Peter Cooper Village,7,287
224,Manhattan,Stuy Town/Peter Cooper Village,8,331
224,Manhattan,Stuy Town/Peter Cooper Village,9,327
224,Manhattan,Stuy Town/Peter Cooper Village,10,280
224,Manhattan,Stuy Town/Peter Cooper Village,11,250
224,Manhattan,Stuy Town/Peter Cooper Village,12,201
224,Manhattan,Stuy Town/Peter Cooper Village,13,233
224,Manhattan,Stuy Town/Peter Cooper Village,14,210
224,Manhattan,Stuy Town/Peter Cooper Village,15,213
224,Manhattan,Stuy Town/Peter Cooper Village,16,192
224,Manhattan,Stuy Town/Peter Cooper Village,17,269
224,Manhattan,Stuy Town/Peter Cooper Village,18,398
224,Manhattan,Stuy Town/Peter Cooper Village,19,313
224,Manhattan,Stuy Town/Peter Cooper Village,20,152
224,Manhattan,Stuy Town/Peter Cooper Village,21,147
224,Manhattan,Stuy Town/Peter Cooper Village,22,170
224,Manhattan,Stuy Town/Peter Cooper Village,23,171
225,Brooklyn,Stuyvesant Heights,0,22
225,Brooklyn,Stuyvesant Heights,1,18
225,Brooklyn,Stuyvesant Heights,2,19
225,Brooklyn,Stuyvesant Heights,3,11
225,Brooklyn,Stuyvesant Heights,4,27
225,Brooklyn,Stuyvesant Heights,5,42
225,Brooklyn,Stuyvesant Heights,6,81
225,Brooklyn,Stuyvesant Heights,7,112
225,Brooklyn,Stuyvesant Heights,8,151
225,Brooklyn,Stuyvesant Heights,9,129
225,Brooklyn,Stuyvesant Heights,10,87
225,Brooklyn,Stuyvesant Heights,11,80
225,Brooklyn,Stuyvesant Heights,12,71
225,Brooklyn,Stuyvesant Heights,13,56
225,Brooklyn,Stuyvesant Heights,14,57
225,Brooklyn,Stuyvesant Heights,15,66
225,Brooklyn,Stuyvesant Heights,16,38
225,Brooklyn,Stuyvesant Heights,17,42
225,Brooklyn,Stuyvesant Heights,18,49
225,Brooklyn,Stuyvesant Heights,19,34
225,Brooklyn,Stuyvesant Heights,20,32
225,Brooklyn,Stuyvesant Heights,21,23
225,Brooklyn,Stuyvesant Heights,22,29
225,Brooklyn,Stuyvesant Heights,23,32
226,Queens,Sunnyside,0,99
226,Queens,Sunnyside,1,38
226,Queens,Sunnyside,2,49
226,Queens,Sunnyside,3,43
226,Queens,Sunnyside,4,79
226,Queens,Sunnyside,5,89
226,Queens,Sunnyside,6,191
226,Queens,Sunnyside,7,268
226,Queens,Sunnyside,8,217
226,Queens,Sunnyside,9,133
226,Queens,Sunnyside,10,113
226,Queens,Sunnyside,11,112
226,Queens,Sunnyside,12,119
226,Queens,Sunnyside,13,140
226,Queens,Sunnyside,14,148
226,Queens,Sunnyside,15,162
226,Queens,Sunnyside,16,201
226,Queens,Sunnyside,17,188
226,Queens,Sunnyside,18,178
226,Queens,Sunnyside,19,134
226,Queens,Sunnyside,20,94
226,Queens,Sunnyside,21,107
226,Queens,Sunnyside,22,122
226,Queens,Sunnyside,23,126
227,Brooklyn,Sunset Park East,0,4
227,Brooklyn,Sunset Park East,1,7
227,Brooklyn,Sunset Park East,2,6
227,Brooklyn,Sunset Park East,3,4
227,Brooklyn,Sunset Park East,4,3
227,Brooklyn,Sunset Park East,5,20
227,Brooklyn,Sunset Park East,6,13
227,Brooklyn,Sunset Park East,7,18
227,Brooklyn,Sunset Park East,8,29
227,Brooklyn,Sunset Park East,9,10
227,Brooklyn,Sunset Park East,10,6
227,Brooklyn,Sunset Park East,11,13
227,Brooklyn,Sunset Park East,12,21
227,Brooklyn,Sunset Park East,13,13
227,Brooklyn,Sunset Park East,14,17
227,Brooklyn,Sunset Park East,15,14
227,Brooklyn,Sunset Park East,16,13
227,Brooklyn,Sunset Park East,17,10
227,Brooklyn,Sunset Park East,18,9
227,Brooklyn,Sunset Park East,19,11
227,Brooklyn,Sunset Park East,20,5
227,Brooklyn,Sunset Park East,21,7
227,Brooklyn,Sunset Park East,23,5
228,Brooklyn,Sunset Park West,0,26
228,Brooklyn,Sunset Park West,1,17
228,Brooklyn,Sunset Park West,2,12
228,Brooklyn,Sunset Park West,3,6
228,Brooklyn,Sunset Park West,4,15
228,Brooklyn,Sunset Park West,5,18
228,Brooklyn,Sunset Park West,6,31
228,Brooklyn,Sunset Park West,7,61
228,Brooklyn,Sunset Park West,8,48
228,Brooklyn,Sunset Park West,9,23
228,Brooklyn,Sunset Park West,10,25
228,Brooklyn,Sunset Park West,11,25
228,Brooklyn,Sunset Park West,12,35
228,Brooklyn,Sunset Park West,13,35
228,Brooklyn,Sunset Park West,14,32
228,Brooklyn,Sunset Park West,15,36
228,Brooklyn,Sunset Park West,16,39
228,Brooklyn,Sunset Park West,17,59
228,Brooklyn,Sunset Park West,18,38
228,Brooklyn,Sunset Park West,19,43
228,Brooklyn,Sunset Park West,20,30
228,Brooklyn,Sunset Park West,21,32
228,Brooklyn,Sunset Park West,22,27
228,Brooklyn,Sunset Park West,23,29
229,Manhattan,Sutton Place/Turtle Bay North,0,1006
229,Manhattan,Sutton Place/Turtle Bay North,1,623
229,Manhattan,Sutton Place/Turtle Bay North,2,398
229,Manhattan,Sutton Place/Turtle Bay North,3,238
229,Manhattan,Sutton Place/Turtle Bay North,4,168
229,Manhattan,Sutton Place/Turtle Bay North,5,250
229,Manhattan,Sutton Place/Turtle Bay North,6,601
229,Manhattan,Sutton Place/Turtle Bay North,7,1960
229,Manhattan,Sutton Place/Turtle Bay North,8,2997
229,Manhattan,Sutton Place/Turtle Bay North,9,3092
229,Manhattan,Sutton Place/Turtle Bay North,10,3042
229,Manhattan,Sutton Place/Turtle Bay North,11,3003
229,Manhattan,Sutton Place/Turtle Bay North,12,3289
229,Manhattan,Sutton Place/Turtle Bay North,13,3305
229,Manhattan,Sutton Place/Turtle Bay North,14,3017
229,Manhattan,Sutton Place/Turtle Bay North,15,2797
229,Manhattan,Sutton Place/Turtle Bay North,16,2864
229,Manhattan,Sutton Place/Turtle Bay North,17,3584
229,Manhattan,Sutton Place/Turtle Bay North,18,4354
229,Manhattan,Sutton Place/Turtle Bay North,19,3377
229,Manhattan,Sutton Place/Turtle Bay North,20,2928
229,Manhattan,Sutton Place/Turtle Bay North,21,2775
229,Manhattan,Sutton Place/Turtle Bay North,22,2024
229,Manhattan,Sutton Place/Turtle Bay North,23,1507
230,Manhattan,Times Sq/Theatre District,0,2572
230,Manhattan,Times Sq/Theatre District,1,1171
230,Manhattan,Times Sq/Theatre District,2,658
230,Manhattan,Times Sq/Theatre District,3,572
230,Manhattan,Times Sq/Theatre District,4,618
230,Manhattan,Times Sq/Theatre District,5,526
230,Manhattan,Times Sq/Theatre District,6,889
230,Manhattan,Times Sq/Theatre District,7,1775
230,Manhattan,Times Sq/Theatre District,8,2759
230,Manhattan,Times Sq/Theatre District,9,3567
230,Manhattan,Times Sq/Theatre District,10,4398
230,Manhattan,Times Sq/Theatre District,11,5090
230,Manhattan,Times Sq/Theatre District,12,4930
230,Manhattan,Times Sq/Theatre District,13,5028
230,Manhattan,Times Sq/Theatre District,14,5271
230,Manhattan,Times Sq/Theatre District,15,5907
230,Manhattan,Times Sq/Theatre District,16,7252
230,Manhattan,Times Sq/Theatre District,17,8571
230,Manhattan,Times Sq/Theatre District,18,8912
230,Manhattan,Times Sq/Theatre District,19,7423
230,Manhattan,Times Sq/Theatre District,20,8335
230,Manhattan,Times Sq/Theatre District,21,12183
230,Manhattan,Times Sq/Theatre District,22,11245
230,Manhattan,Times Sq/Theatre District,23,5546
231,Manhattan,TriBeCa/Civic Center,0,1453
231,Manhattan,TriBeCa/Civic Center,1,1058
231,Manhattan,TriBeCa/Civic Center,2,623
231,Manhattan,TriBeCa/Civic Center,3,370
231,Manhattan,TriBeCa/Civic Center,4,235
231,Manhattan,TriBeCa/Civic Center,5,79
231,Manhattan,TriBeCa/Civic Center,6,263
231,Manhattan,TriBeCa/Civic Center,7,890
231,Manhattan,TriBeCa/Civic Center,8,1528
231,Manhattan,TriBeCa/Civic Center,9,1345
231,Manhattan,TriBeCa/Civic Center,10,1509
231,Manhattan,TriBeCa/Civic Center,11,1703
231,Manhattan,TriBeCa/Civic Center,12,1837
231,Manhattan,TriBeCa/Civic Center,13,1930
231,Manhattan,TriBeCa/Civic Center,14,2078
231,Manhattan,TriBeCa/Civic Center,15,2215
231,Manhattan,TriBeCa/Civic Center,16,2512
231,Manhattan,TriBeCa/Civic Center,17,3421
231,Manhattan,TriBeCa/Civic Center,18,3971
231,Manhattan,TriBeCa/Civic Center,19,3207
231,Manhattan,TriBeCa/Civic Center,20,2570
231,Manhattan,TriBeCa/Civic Center,21,2499
231,Manhattan,TriBeCa/Civic Center,22,2225
231,Manhattan,TriBeCa/Civic Center,23,1952
232,Manhattan,Two Bridges/Seward Park,0,316
232,Manhattan,Two Bridges/Seward Park,1,275
232,Manhattan,Two Bridges/Seward Park,2,192
232,Manhattan,Two Bridges/Seward Park,3,111
232,Manhattan,Two Bridges/Seward Park,4,96
232,Manhattan,Two Bridges/Seward Park,5,56
232,Manhattan,Two Bridges/Seward Park,6,134
232,Manhattan,Two Bridges/Seward Park,7,210
232,Manhattan,Two Bridges/Seward Park,8,288
232,Manhattan,Two Bridges/Seward Park,9,240
232,Manhattan,Two Bridges/Seward Park,10,102
232,Manhattan,Two Bridges/Seward Park,11,137
232,Manhattan,Two Bridges/Seward Park,12,163
232,Manhattan,Two Bridges/Seward Park,13,175
232,Manhattan,Two Bridges/Seward Park,14,163
232,Manhattan,Two Bridges/Seward Park,15,217
232,Manhattan,Two Bridges/Seward Park,16,206
232,Manhattan,Two Bridges/Seward Park,17,210
232,Manhattan,Two Bridges/Seward Park,18,292
232,Manhattan,Two Bridges/Seward Park,19,239
232,Manhattan,Two Bridges/Seward Park,20,238
232,Manhattan,Two Bridges/Seward Park,21,295
232,Manhattan,Two Bridges/Seward Park,22,352
232,Manhattan,Two Bridges/Seward Park,23,323
233,Manhattan,UN/Turtle Bay South,0,470
233,Manhattan,UN/Turtle Bay South,1,248
233,Manhattan,UN/Turtle Bay South,2,185
233,Manhattan,UN/Turtle Bay South,3,95
233,Manhattan,UN/Turtle Bay South,4,135
233,Manhattan,UN/Turtle Bay South,5,200
233,Manhattan,UN/Turtle Bay South,6,505
233,Manhattan,UN/Turtle Bay South,7,978
233,Manhattan,UN/Turtle Bay South,8,1736
233,Manhattan,UN/Turtle Bay South,9,1694
233,Manhattan,UN/Turtle Bay South,10,1851
233,Manhattan,UN/Turtle Bay South,11,1914
233,Manhattan,UN/Turtle Bay South,12,2033
233,Manhattan,UN/Turtle Bay South,13,1952
233,Manhattan,UN/Turtle Bay South,14,1898
233,Manhattan,UN/Turtle Bay South,15,1854
233,Manhattan,UN/Turtle Bay South,16,2096
233,Manhattan,UN/Turtle Bay South,17,2701
233,Manhattan,UN/Turtle Bay South,18,2988
233,Manhattan,UN/Turtle Bay South,19,2527
233,Manhattan,UN/Turtle Bay South,20,1847
233,Manhattan,UN/Turtle Bay South,21,1458
233,Manhattan,UN/Turtle Bay South,22,1096
233,Manhattan,UN/Turtle Bay South,23,722
234,Manhattan,Union Sq,0,2727
234,Manhattan,Union Sq,1,1653
234,Manhattan,Union Sq,2,886
234,Manhattan,Union Sq,3,435
234,Manhattan,Union Sq,4,315
234,Manhattan,Union Sq,5,160
234,Manhattan,Union Sq,6,439
234,Manhattan,Union Sq,7,1277
234,Manhattan,Union Sq,8,2303
234,Manhattan,Union Sq,9,2482
234,Manhattan,Union Sq,10,2864
234,Manhattan,Union Sq,11,3559
234,Manhattan,Union Sq,12,4033
234,Manhattan,Union Sq,13,4607
234,Manhattan,Union Sq,14,5240
234,Manhattan,Union Sq,15,5311
234,Manhattan,Union Sq,16,5506
234,Manhattan,Union Sq,17,6748
234,Manhattan,Union Sq,18,7769
234,Manhattan,Union Sq,19,6830
234,Manhattan,Union Sq,20,6258
234,Manhattan,Union Sq,21,6717
234,Manhattan,Union Sq,22,5930
234,Manhattan,Union Sq,23,4079
235,Bronx,University Heights/Morris Heights,0,5
235,Bronx,University Heights/Morris Heights,1,6
235,Bronx,University Heights/Morris Heights,2,7
235,Bronx,University Heights/Morris Heights,3,1
235,Bronx,University Heights/Morris Heights,4,12
235,Bronx,University Heights/Morris Heights,5,14
235,Bronx,University Heights/Morris Heights,6,30
235,Bronx,University Heights/Morris Heights,7,46
235,Bronx,University Heights/Morris Heights,8,53
235,Bronx,University Heights/Morris Heights,9,31
235,Bronx,University Heights/Morris Heights,10,36
235,Bronx,University Heights/Morris Heights,11,30
235,Bronx,University Heights/Morris Heights,12,28
235,Bronx,University Heights/Morris Heights,13,17
235,Bronx,University Heights/Morris Heights,14,12
235,Bronx,University Heights/Morris Heights,15,12
235,Bronx,University Heights/Morris Heights,16,11
235,Bronx,University Heights/Morris Heights,17,17
235,Bronx,University Heights/Morris Heights,18,8
235,Bronx,University Heights/Morris Heights,19,7
235,Bronx,University Heights/Morris Heights,20,6
235,Bronx,University Heights/Morris Heights,21,2
235,Bronx,University Heights/Morris Heights,22,14
235,Bronx,University Heights/Morris Heights,23,17
236,Manhattan,Upper East Side North,0,614
236,Manhattan,Upper East Side North,1,319
236,Manhattan,Upper East Side North,2,163
236,Manhattan,Upper East Side North,3,79
236,Manhattan,Upper East Side North,4,138
236,Manhattan,Upper East Side North,5,416
236,Manhattan,Upper East Side North,6,1745
236,Manhattan,Upper East Side North,7,6166
236,Manhattan,Upper East Side North,8,8854
236,Manhattan,Upper East Side North,9,9077
236,Manhattan,Upper East Side North,10,9084
236,Manhattan,Upper East Side North,11,9412
236,Manhattan,Upper East Side North,12,10288
236,Manhattan,Upper East Side North,13,10107
236,Manhattan,Upper East Side North,14,11244
236,Manhattan,Upper East Side North,15,12681
236,Manhattan,Upper East Side North,16,10880
236,Manhattan,Upper East Side North,17,11666
236,Manhattan,Upper East Side North,18,10748
236,Manhattan,Upper East Side North,19,7281
236,Manhattan,Upper East Side North,20,5418
236,Manhattan,Upper East Side North,21,4503
236,Manhattan,Upper East Side North,22,2607
236,Manhattan,Upper East Side North,23,1261
237,Manhattan,Upper East Side South,0,1459
237,Manhattan,Upper East Side South,1,731
237,Manhattan,Upper East Side South,2,315
237,Manhattan,Upper East Side South,3,162
237,Manhattan,Upper East Side South,4,157
237,Manhattan,Upper East Side South,5,288
237,Manhattan,Upper East Side South,6,1078
237,Manhattan,Upper East Side South,7,4099
237,Manhattan,Upper East Side South,8,6124
237,Manhattan,Upper East Side South,9,7204
237,Manhattan,Upper East Side South,10,8223
237,Manhattan,Upper East Side South,11,9588
237,Manhattan,Upper East Side South,12,10419
237,Manhattan,Upper East Side South,13,10950
237,Manhattan,Upper East Side South,14,12429
237,Manhattan,Upper East Side South,15,11973
237,Manhattan,Upper East Side South,16,11191
237,Manhattan,Upper East Side South,17,11748
237,Manhattan,Upper East Side South,18,11775
237,Manhattan,Upper East Side South,19,8996
237,Manhattan,Upper East Side South,20,7771
237,Manhattan,Upper East Side South,21,7627
237,Manhattan,Upper East Side South,22,5329
237,Manhattan,Upper East Side South,23,2986
238,Manhattan,Upper West Side North,0,513
238,Manhattan,Upper West Side North,1,296
